GEOID,NAME,NAME_clean,median_age_2024,median_household_income_final_2024_dollars,income_source,median_household_income_2024,median_household_income_2019_in_2024_dollars,B14007_017E_2024,B14007_018E_2024,GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NAME_from_shape,NAME_clean_shape
484530021053,Block Group 3; Census Tract 21.05; Travis County; Texas,"Block Group 3, Census Tract 21.05, Travis County, Texas",49.1,82026.0,ACS 2024,82026.0,72661.2175336486,0.0,0.0,G48045300021053,48,453,002105,3,1500000US484530021053,Block Group 3,G5030,S,257588.0,0.0,+30.3192233,-097.6998724,2355.00154237,257587.453044,"Block Group 3, Census Tract 21.05, Travis County, Texas","Block Group 3, Census Tract 21.05, Travis County, Texas"
484530021063,Block Group 3; Census Tract 21.06; Travis County; Texas,"Block Group 3, Census Tract 21.06, Travis County, Texas",44.7,148917.0,ACS 2024,148917.0,129306.51327755547,20.0,12.0,G48045300021063,48,453,002106,3,1500000US484530021063,Block Group 3,G5030,S,727889.0,0.0,+30.3057436,-097.6934095,3455.96650893,727890.818194,"Block Group 3, Census Tract 21.06, Travis County, Texas","Block Group 3, Census Tract 21.06, Travis County, Texas"
484530021073,Block Group 3; Census Tract 21.07; Travis County; Texas,"Block Group 3, Census Tract 21.07, Travis County, Texas",32.7,145011.0,ACS 2024,145011.0,99310.2488177519,10.0,10.0,G48045300021073,48,453,002107,3,1500000US484530021073,Block Group 3,G5030,S,481368.0,0.0,+30.3007794,-097.6789798,2942.09751324,481368.956502,"Block Group 3, Census Tract 21.07, Travis County, Texas","Block Group 3, Census Tract 21.07, Travis County, Texas"
484530021093,Block Group 3; Census Tract 21.09; Travis County; Texas,"Block Group 3, Census Tract 21.09, Travis County, Texas",46.2,75909.0,ACS 2024,75909.0,45046.5438341215,56.0,35.0,G48045300021093,48,453,002109,3,1500000US484530021093,Block Group 3,G5030,S,792798.0,0.0,+30.2830113,-097.6794360,4751.12817796,792792.990309,"Block Group 3, Census Tract 21.09, Travis County, Texas","Block Group 3, Census Tract 21.09, Travis County, Texas"
484530021103,Block Group 3; Census Tract 21.10; Travis County; Texas,"Block Group 3, Census Tract 21.1, Travis County, Texas",33.4,195346.0,ACS 2024,195346.0,,0.0,22.0,G48045300021103,48,453,002110,3,1500000US484530021103,Block Group 3,G5030,S,1403053.0,0.0,+30.2717530,-097.6795484,6138.99654424,1403055.74094,"Block Group 3, Census Tract 21.10, Travis County, Texas","Block Group 3, Census Tract 21.1, Travis County, Texas"
484530021113,Block Group 3; Census Tract 21.11; Travis County; Texas,"Block Group 3, Census Tract 21.11, Travis County, Texas",33.9,90313.0,ACS 2024,90313.0,85945.85594761731,31.0,88.0,G48045300021113,48,453,002111,3,1500000US484530021113,Block Group 3,G5030,S,3465803.0,167710.0,+30.2582833,-097.6793314,10877.629935,3633516.88763,"Block Group 3, Census Tract 21.11, Travis County, Texas","Block Group 3, Census Tract 21.11, Travis County, Texas"
484530021123,Block Group 3; Census Tract 21.12; Travis County; Texas,"Block Group 3, Census Tract 21.12, Travis County, Texas",30.9,126429.0,ACS 2024,126429.0,63944.66897053474,0.0,0.0,G48045300021123,48,453,002112,3,1500000US484530021123,Block Group 3,G5030,S,825530.0,0.0,+30.3097326,-097.6800953,4106.43569734,825529.652816,"Block Group 3, Census Tract 21.12, Travis County, Texas","Block Group 3, Census Tract 21.12, Travis County, Texas"
484530021133,Block Group 3; Census Tract 21.13; Travis County; Texas,"Block Group 3, Census Tract 21.13, Travis County, Texas",40.9,113500.0,ACS 2024,113500.0,106932.32084394325,0.0,5.0,G48045300021133,48,453,002113,3,1500000US484530021133,Block Group 3,G5030,S,817345.0,0.0,+30.3207132,-097.6732562,3873.2961693,817343.767809,"Block Group 3, Census Tract 21.13, Travis County, Texas","Block Group 3, Census Tract 21.13, Travis County, Texas"
484530022133,Block Group 3; Census Tract 22.13; Travis County; Texas,"Block Group 3, Census Tract 22.13, Travis County, Texas",39.1,66667.0,ACS 2024,66667.0,,40.0,0.0,G48045300022133,48,453,002213,3,1500000US484530022133,Block Group 3,G5030,S,1144939.0,0.0,+30.2890279,-097.6351288,5194.23501217,1144937.57523,"Block Group 3, Census Tract 22.13, Travis County, Texas","Block Group 3, Census Tract 22.13, Travis County, Texas"
484530022143,Block Group 3; Census Tract 22.14; Travis County; Texas,"Block Group 3, Census Tract 22.14, Travis County, Texas",39.2,100234.0,ACS 2024,100234.0,,73.0,0.0,G48045300022143,48,453,002214,3,1500000US484530022143,Block Group 3,G5030,S,6601269.0,88925.0,+30.2763965,-097.6536056,11864.6730091,6690195.8449,"Block Group 3, Census Tract 22.14, Travis County, Texas","Block Group 3, Census Tract 22.14, Travis County, Texas"
484530022183,Block Group 3; Census Tract 22.18; Travis County; Texas,"Block Group 3, Census Tract 22.18, Travis County, Texas",31.9,110466.0,ACS 2024,110466.0,,0.0,25.0,G48045300022183,48,453,002218,3,1500000US484530022183,Block Group 3,G5030,S,23663929.0,176958.0,+30.3099267,-097.4706760,24079.2091327,23840886.2063,"Block Group 3, Census Tract 22.18, Travis County, Texas","Block Group 3, Census Tract 22.18, Travis County, Texas"
484530022193,Block Group 3; Census Tract 22.19; Travis County; Texas,"Block Group 3, Census Tract 22.19, Travis County, Texas",30.7,93450.0,ACS 2024,93450.0,,73.0,0.0,G48045300022193,48,453,002219,3,1500000US484530022193,Block Group 3,G5030,S,9483724.0,72914.0,+30.2713115,-097.4775219,18044.9737968,9556632.87896,"Block Group 3, Census Tract 22.19, Travis County, Texas","Block Group 3, Census Tract 22.19, Travis County, Texas"
484530023043,Block Group 3; Census Tract 23.04; Travis County; Texas,"Block Group 3, Census Tract 23.04, Travis County, Texas",29.9,83694.0,ACS 2024,83694.0,61817.06547835576,36.0,0.0,G48045300023043,48,453,002304,3,1500000US484530023043,Block Group 3,G5030,S,899957.0,165503.0,+30.2416695,-097.7204469,5199.5745492,1065460.60031,"Block Group 3, Census Tract 23.04, Travis County, Texas","Block Group 3, Census Tract 23.04, Travis County, Texas"
484530023073,Block Group 3; Census Tract 23.07; Travis County; Texas,"Block Group 3, Census Tract 23.07, Travis County, Texas",32.0,100682.0,ACS 2024,100682.0,89263.64132411785,43.0,44.0,G48045300023073,48,453,002307,3,1500000US484530023073,Block Group 3,G5030,S,323976.0,0.0,+30.2190531,-097.7361050,2453.50298092,323976.508432,"Block Group 3, Census Tract 23.07, Travis County, Texas","Block Group 3, Census Tract 23.07, Travis County, Texas"
484530023143,Block Group 3; Census Tract 23.14; Travis County; Texas,"Block Group 3, Census Tract 23.14, Travis County, Texas",31.3,63465.0,ACS 2024,63465.0,71894.34776282284,0.0,0.0,G48045300023143,48,453,002314,3,1500000US484530023143,Block Group 3,G5030,S,219967.0,0.0,+30.2287064,-097.7233906,2205.86690799,219967.819787,"Block Group 3, Census Tract 23.14, Travis County, Texas","Block Group 3, Census Tract 23.14, Travis County, Texas"
484530023163,Block Group 3; Census Tract 23.16; Travis County; Texas,"Block Group 3, Census Tract 23.16, Travis County, Texas",27.9,29914.0,ACS 2024,29914.0,49055.12550018188,101.0,0.0,G48045300023163,48,453,002316,3,1500000US484530023163,Block Group 3,G5030,S,222417.0,0.0,+30.2338429,-097.7264707,2288.70382334,222416.32657,"Block Group 3, Census Tract 23.16, Travis County, Texas","Block Group 3, Census Tract 23.16, Travis County, Texas"
484530023213,Block Group 3; Census Tract 23.21; Travis County; Texas,"Block Group 3, Census Tract 23.21, Travis County, Texas",36.3,121848.0,ACS 2024,121848.0,,36.0,14.0,G48045300023213,48,453,002321,3,1500000US484530023213,Block Group 3,G5030,S,557199.0,0.0,+30.2267801,-097.6955192,3284.0827502,557197.021448,"Block Group 3, Census Tract 23.21, Travis County, Texas","Block Group 3, Census Tract 23.21, Travis County, Texas"
484530023233,Block Group 3; Census Tract 23.23; Travis County; Texas,"Block Group 3, Census Tract 23.23, Travis County, Texas",19.6,52609.0,ACS 2024,52609.0,,1480.0,51.0,G48045300023233,48,453,002323,3,1500000US484530023233,Block Group 3,G5030,S,937294.0,0.0,+30.2296869,-097.7527029,4734.31671627,937294.686425,"Block Group 3, Census Tract 23.23, Travis County, Texas","Block Group 3, Census Tract 23.23, Travis County, Texas"
484530023243,Block Group 3; Census Tract 23.24; Travis County; Texas,"Block Group 3, Census Tract 23.24, Travis County, Texas",22.0,,,,,0.0,0.0,G48045300023243,48,453,002324,3,1500000US484530023243,Block Group 3,G5030,S,98389.0,0.0,+30.2355622,-097.7175168,1540.51532857,98388.8630601,"Block Group 3, Census Tract 23.24, Travis County, Texas","Block Group 3, Census Tract 23.24, Travis County, Texas"
484530023253,Block Group 3; Census Tract 23.25; Travis County; Texas,"Block Group 3, Census Tract 23.25, Travis County, Texas",29.2,73618.0,ACS 2024,73618.0,,88.0,17.0,G48045300023253,48,453,002325,3,1500000US484530023253,Block Group 3,G5030,S,493284.0,0.0,+30.2326242,-097.7021236,2817.31635843,493284.360433,"Block Group 3, Census Tract 23.25, Travis County, Texas","Block Group 3, Census Tract 23.25, Travis County, Texas"
484530023273,Block Group 3; Census Tract 23.27; Travis County; Texas,"Block Group 3, Census Tract 23.27, Travis County, Texas",,,,,,0.0,0.0,G48045300023273,48,453,002327,3,1500000US484530023273,Block Group 3,G5030,S,1508908.0,70210.0,+30.2388620,-097.7065829,6113.87234191,1579117.71119,"Block Group 3, Census Tract 23.27, Travis County, Texas","Block Group 3, Census Tract 23.27, Travis County, Texas"
484530024073,Block Group 3; Census Tract 24.07; Travis County; Texas,"Block Group 3, Census Tract 24.07, Travis County, Texas",36.6,74669.0,ACS 2024,74669.0,,53.0,16.0,G48045300024073,48,453,002407,3,1500000US484530024073,Block Group 3,G5030,S,4007679.0,0.0,+30.1362122,-097.8163389,9454.69901942,4007676.40413,"Block Group 3, Census Tract 24.07, Travis County, Texas","Block Group 3, Census Tract 24.07, Travis County, Texas"
484530024093,Block Group 3; Census Tract 24.09; Travis County; Texas,"Block Group 3, Census Tract 24.09, Travis County, Texas",37.5,76458.0,ACS 2024,76458.0,79435.43834121498,14.0,0.0,G48045300024093,48,453,002409,3,1500000US484530024093,Block Group 3,G5030,S,369790.0,0.0,+30.2032719,-097.7942807,2843.57489144,369788.843731,"Block Group 3, Census Tract 24.09, Travis County, Texas","Block Group 3, Census Tract 24.09, Travis County, Texas"
484530024113,Block Group 3; Census Tract 24.11; Travis County; Texas,"Block Group 3, Census Tract 24.11, Travis County, Texas",44.2,99844.0,ACS 2024,99844.0,51125.060385594756,189.0,7.0,G48045300024113,48,453,002411,3,1500000US484530024113,Block Group 3,G5030,S,487470.0,0.0,+30.1967312,-097.7491454,2892.76926656,487470.683301,"Block Group 3, Census Tract 24.11, Travis County, Texas","Block Group 3, Census Tract 24.11, Travis County, Texas"
484530024123,Block Group 3; Census Tract 24.12; Travis County; Texas,"Block Group 3, Census Tract 24.12, Travis County, Texas",43.9,89643.0,ACS 2024,89643.0,60464.92069843579,45.0,0.0,G48045300024123,48,453,002412,3,1500000US484530024123,Block Group 3,G5030,S,605421.0,0.0,+30.1916820,-097.7549155,3696.28676854,605422.188139,"Block Group 3, Census Tract 24.12, Travis County, Texas","Block Group 3, Census Tract 24.12, Travis County, Texas"
484530024133,Block Group 3; Census Tract 24.13; Travis County; Texas,"Block Group 3, Census Tract 24.13, Travis County, Texas",33.8,77453.84685340124,ACS 2019 adjusted to 2024 dollars,,77453.84685340124,0.0,0.0,G48045300024133,48,453,002413,3,1500000US484530024133,Block Group 3,G5030,S,382156.0,0.0,+30.1900923,-097.7430498,2946.15615272,382155.438527,"Block Group 3, Census Tract 24.13, Travis County, Texas","Block Group 3, Census Tract 24.13, Travis County, Texas"
484530024193,Block Group 3; Census Tract 24.19; Travis County; Texas,"Block Group 3, Census Tract 24.19, Travis County, Texas",30.6,76380.0,ACS 2024,76380.0,,57.0,42.0,G48045300024193,48,453,002419,3,1500000US484530024193,Block Group 3,G5030,S,512631.0,0.0,+30.1863227,-097.7560125,4718.1748717,512630.963751,"Block Group 3, Census Tract 24.19, Travis County, Texas","Block Group 3, Census Tract 24.19, Travis County, Texas"
484530024223,Block Group 3; Census Tract 24.22; Travis County; Texas,"Block Group 3, Census Tract 24.22, Travis County, Texas",43.3,61691.0,ACS 2024,61691.0,88429.28701345944,78.0,0.0,G48045300024223,48,453,002422,3,1500000US484530024223,Block Group 3,G5030,S,1655663.0,0.0,+30.1802703,-097.7895912,6177.76715292,1655663.17687,"Block Group 3, Census Tract 24.22, Travis County, Texas","Block Group 3, Census Tract 24.22, Travis County, Texas"
484530024233,Block Group 3; Census Tract 24.23; Travis County; Texas,"Block Group 3, Census Tract 24.23, Travis County, Texas",39.0,93750.0,ACS 2024,93750.0,61869.82611858857,20.0,0.0,G48045300024233,48,453,002423,3,1500000US484530024233,Block Group 3,G5030,S,952815.0,0.0,+30.1803481,-097.7994670,5123.28124727,952814.235816,"Block Group 3, Census Tract 24.23, Travis County, Texas","Block Group 3, Census Tract 24.23, Travis County, Texas"
484530024303,Block Group 3; Census Tract 24.30; Travis County; Texas,"Block Group 3, Census Tract 24.3, Travis County, Texas",33.0,84295.0,ACS 2024,84295.0,67720.1222262641,105.0,11.0,G48045300024303,48,453,002430,3,1500000US484530024303,Block Group 3,G5030,S,922956.0,0.0,+30.1726739,-097.7631368,5259.08912533,922953.332908,"Block Group 3, Census Tract 24.30, Travis County, Texas","Block Group 3, Census Tract 24.3, Travis County, Texas"
484530024373,Block Group 3; Census Tract 24.37; Travis County; Texas,"Block Group 3, Census Tract 24.37, Travis County, Texas",32.4,121826.0,ACS 2024,121826.0,,0.0,330.0,G48045300024373,48,453,002437,3,1500000US484530024373,Block Group 3,G5030,S,736827.0,0.0,+30.1713027,-097.7920763,3538.05100213,736826.635548,"Block Group 3, Census Tract 24.37, Travis County, Texas","Block Group 3, Census Tract 24.37, Travis County, Texas"
484530024383,Block Group 3; Census Tract 24.38; Travis County; Texas,"Block Group 3, Census Tract 24.38, Travis County, Texas",35.2,112443.0,ACS 2024,112443.0,,100.0,8.0,G48045300024383,48,453,002438,3,1500000US484530024383,Block Group 3,G5030,S,1433719.0,0.0,+30.1685821,-097.8137161,5801.37594514,1433720.75527,"Block Group 3, Census Tract 24.38, Travis County, Texas","Block Group 3, Census Tract 24.38, Travis County, Texas"
484530024433,Block Group 3; Census Tract 24.43; Travis County; Texas,"Block Group 3, Census Tract 24.43, Travis County, Texas",35.1,81250.0,ACS 2024,81250.0,,98.0,0.0,G48045300024433,48,453,002443,3,1500000US484530024433,Block Group 3,G5030,S,667644.0,0.0,+30.1947833,-097.7722404,3638.66498817,667646.194275,"Block Group 3, Census Tract 24.43, Travis County, Texas","Block Group 3, Census Tract 24.43, Travis County, Texas"
484530024443,Block Group 3; Census Tract 24.44; Travis County; Texas,"Block Group 3, Census Tract 24.44, Travis County, Texas",44.7,67962.0,ACS 2024,67962.0,,0.0,0.0,G48045300024443,48,453,002444,3,1500000US484530024443,Block Group 3,G5030,S,408755.0,0.0,+30.1967555,-097.7824419,2797.25110835,408752.924122,"Block Group 3, Census Tract 24.44, Travis County, Texas","Block Group 3, Census Tract 24.44, Travis County, Texas"
484530024453,Block Group 3; Census Tract 24.45; Travis County; Texas,"Block Group 3, Census Tract 24.45, Travis County, Texas",31.7,109991.0,ACS 2024,109991.0,,66.0,79.0,G48045300024453,48,453,002445,3,1500000US484530024453,Block Group 3,G5030,S,9374167.0,4565.0,+30.1198599,-097.7721386,13699.6334177,9378730.36024,"Block Group 3, Census Tract 24.45, Travis County, Texas","Block Group 3, Census Tract 24.45, Travis County, Texas"
484530024483,Block Group 3; Census Tract 24.48; Travis County; Texas,"Block Group 3, Census Tract 24.48, Travis County, Texas",34.9,89449.0,ACS 2024,89449.0,,179.0,18.0,G48045300024483,48,453,002448,3,1500000US484530024483,Block Group 3,G5030,S,10033341.0,0.0,+30.1829936,-097.7262826,16169.9290025,10033335.2405,"Block Group 3, Census Tract 24.48, Travis County, Texas","Block Group 3, Census Tract 24.48, Travis County, Texas"
484530024533,Block Group 3; Census Tract 24.53; Travis County; Texas,"Block Group 3, Census Tract 24.53, Travis County, Texas",40.7,73192.0,ACS 2024,73192.0,,85.0,63.0,G48045300024533,48,453,002453,3,1500000US484530024533,Block Group 3,G5030,S,34413078.0,926603.0,+30.2033187,-097.5614109,43099.2960324,35339680.565,"Block Group 3, Census Tract 24.53, Travis County, Texas","Block Group 3, Census Tract 24.53, Travis County, Texas"
484530025003,Block Group 3; Census Tract 25; Travis County; Texas,"Block Group 3, Census Tract 25, Travis County, Texas",31.7,100213.0,ACS 2024,100213.0,78658.75263732266,77.0,0.0,G48045300025003,48,453,002500,3,1500000US484530025003,Block Group 3,G5030,S,782698.0,0.0,+30.4137029,-097.7558491,6017.08834817,782698.042819,"Block Group 3, Census Tract 25, Travis County, Texas","Block Group 3, Census Tract 25, Travis County, Texas"
484530003023,Block Group 3; Census Tract 3.02; Travis County; Texas,"Block Group 3, Census Tract 3.02, Travis County, Texas",33.7,139619.3779556202,ACS 2019 adjusted to 2024 dollars,,139619.3779556202,128.0,254.0,G48045300003023,48,453,000302,3,1500000US484530003023,Block Group 3,G5030,S,707828.0,0.0,+30.3017976,-097.7277873,4191.69683745,707825.776495,"Block Group 3, Census Tract 3.02, Travis County, Texas","Block Group 3, Census Tract 3.02, Travis County, Texas"
484530003053,Block Group 3; Census Tract 3.05; Travis County; Texas,"Block Group 3, Census Tract 3.05, Travis County, Texas",39.0,85214.0,ACS 2024,85214.0,76207.22335394689,26.0,86.0,G48045300003053,48,453,000305,3,1500000US484530003053,Block Group 3,G5030,S,434758.0,0.0,+30.3190733,-097.7256729,2729.5755658,434757.863613,"Block Group 3, Census Tract 3.05, Travis County, Texas","Block Group 3, Census Tract 3.05, Travis County, Texas"
484530003093,Block Group 3; Census Tract 3.09; Travis County; Texas,"Block Group 3, Census Tract 3.09, Travis County, Texas",27.9,119347.0,ACS 2024,119347.0,,226.0,235.0,G48045300003093,48,453,000309,3,1500000US484530003093,Block Group 3,G5030,S,1117588.0,0.0,+30.3020804,-097.7059301,5156.11352716,1117586.40144,"Block Group 3, Census Tract 3.09, Travis County, Texas","Block Group 3, Census Tract 3.09, Travis County, Texas"
484530300003,Block Group 3; Census Tract 300; Travis County; Texas,"Block Group 3, Census Tract 300, Travis County, Texas",51.6,250001.0,ACS 2024,250001.0,,0.0,0.0,G48045300300003,48,453,030000,3,1500000US484530300003,Block Group 3,G5030,S,1045519.0,0.0,+30.3638016,-097.7766819,5287.03960778,1045518.51576,"Block Group 3, Census Tract 300, Travis County, Texas","Block Group 3, Census Tract 300, Travis County, Texas"
484530301003,Block Group 3; Census Tract 301; Travis County; Texas,"Block Group 3, Census Tract 301, Travis County, Texas",38.8,107000.0,ACS 2024,107000.0,,9.0,43.0,G48045300301003,48,453,030100,3,1500000US484530301003,Block Group 3,G5030,S,932423.0,0.0,+30.3845520,-097.7480286,5275.29354902,932422.215128,"Block Group 3, Census Tract 301, Travis County, Texas","Block Group 3, Census Tract 301, Travis County, Texas"
484530302003,Block Group 3; Census Tract 302; Travis County; Texas,"Block Group 3, Census Tract 302, Travis County, Texas",36.9,133828.0,ACS 2024,133828.0,,0.0,15.0,G48045300302003,48,453,030200,3,1500000US484530302003,Block Group 3,G5030,S,465005.0,0.0,+30.3706041,-097.7517894,2895.76076703,465004.750677,"Block Group 3, Census Tract 302, Travis County, Texas","Block Group 3, Census Tract 302, Travis County, Texas"
484530303003,Block Group 3; Census Tract 303; Travis County; Texas,"Block Group 3, Census Tract 303, Travis County, Texas",45.3,100707.0,ACS 2024,100707.0,,0.0,0.0,G48045300303003,48,453,030300,3,1500000US484530303003,Block Group 3,G5030,S,345648.0,0.0,+30.2171861,-097.7934236,2436.47831868,345646.44992,"Block Group 3, Census Tract 303, Travis County, Texas","Block Group 3, Census Tract 303, Travis County, Texas"
484530304003,Block Group 3; Census Tract 304; Travis County; Texas,"Block Group 3, Census Tract 304, Travis County, Texas",37.5,130393.0,ACS 2024,130393.0,,66.0,41.0,G48045300304003,48,453,030400,3,1500000US484530304003,Block Group 3,G5030,S,889804.0,0.0,+30.2146481,-097.8058099,4119.5670759,889804.807122,"Block Group 3, Census Tract 304, Travis County, Texas","Block Group 3, Census Tract 304, Travis County, Texas"
484530305003,Block Group 3; Census Tract 305; Travis County; Texas,"Block Group 3, Census Tract 305, Travis County, Texas",38.0,128226.0,ACS 2024,128226.0,,7.0,154.0,G48045300305003,48,453,030500,3,1500000US484530305003,Block Group 3,G5030,S,1580048.0,0.0,+30.3696708,-097.7939719,6066.54636412,1580046.37256,"Block Group 3, Census Tract 305, Travis County, Texas","Block Group 3, Census Tract 305, Travis County, Texas"
484530306003,Block Group 3; Census Tract 306; Travis County; Texas,"Block Group 3, Census Tract 306, Travis County, Texas",33.3,69191.0,ACS 2024,69191.0,,65.0,40.0,G48045300306003,48,453,030600,3,1500000US484530306003,Block Group 3,G5030,S,554384.0,0.0,+30.3466117,-097.7525795,4841.37001858,554382.57967,"Block Group 3, Census Tract 306, Travis County, Texas","Block Group 3, Census Tract 306, Travis County, Texas"
484530307003,Block Group 3; Census Tract 307; Travis County; Texas,"Block Group 3, Census Tract 307, Travis County, Texas",53.5,187865.0,ACS 2024,187865.0,,115.0,6.0,G48045300307003,48,453,030700,3,1500000US484530307003,Block Group 3,G5030,S,1971327.0,379859.0,+30.3477574,-097.7867527,9960.23589306,2351185.56046,"Block Group 3, Census Tract 307, Travis County, Texas","Block Group 3, Census Tract 307, Travis County, Texas"
484530308003,Block Group 3; Census Tract 308; Travis County; Texas,"Block Group 3, Census Tract 308, Travis County, Texas",31.1,77401.0,ACS 2024,77401.0,,0.0,19.0,G48045300308003,48,453,030800,3,1500000US484530308003,Block Group 3,G5030,S,119054.0,0.0,+30.4047325,-097.7537102,1733.39601349,119053.975846,"Block Group 3, Census Tract 308, Travis County, Texas","Block Group 3, Census Tract 308, Travis County, Texas"
484530309003,Block Group 3; Census Tract 309; Travis County; Texas,"Block Group 3, Census Tract 309, Travis County, Texas",40.2,160219.0,ACS 2024,160219.0,,0.0,0.0,G48045300309003,48,453,030900,3,1500000US484530309003,Block Group 3,G5030,S,491526.0,0.0,+30.2022141,-097.8159746,3663.95790417,491527.413809,"Block Group 3, Census Tract 309, Travis County, Texas","Block Group 3, Census Tract 309, Travis County, Texas"
484530310003,Block Group 3; Census Tract 310; Travis County; Texas,"Block Group 3, Census Tract 310, Travis County, Texas",39.6,109048.0,ACS 2024,109048.0,,0.0,0.0,G48045300310003,48,453,031000,3,1500000US484530310003,Block Group 3,G5030,S,1118419.0,0.0,+30.1981269,-097.8353925,5129.77475438,1118420.89332,"Block Group 3, Census Tract 310, Travis County, Texas","Block Group 3, Census Tract 310, Travis County, Texas"
484530312003,Block Group 3; Census Tract 312; Travis County; Texas,"Block Group 3, Census Tract 312, Travis County, Texas",41.6,159884.0,ACS 2024,159884.0,,11.0,0.0,G48045300312003,48,453,031200,3,1500000US484530312003,Block Group 3,G5030,S,624902.0,456.0,+30.2208956,-097.8709661,3994.10656077,625358.227395,"Block Group 3, Census Tract 312, Travis County, Texas","Block Group 3, Census Tract 312, Travis County, Texas"
484530314003,Block Group 3; Census Tract 314; Travis County; Texas,"Block Group 3, Census Tract 314, Travis County, Texas",45.2,86250.0,ACS 2024,86250.0,,19.0,137.0,G48045300314003,48,453,031400,3,1500000US484530314003,Block Group 3,G5030,S,2651208.0,1361026.0,+30.3893149,-097.9458819,10505.9297731,4012232.73735,"Block Group 3, Census Tract 314, Travis County, Texas","Block Group 3, Census Tract 314, Travis County, Texas"
484530315003,Block Group 3; Census Tract 315; Travis County; Texas,"Block Group 3, Census Tract 315, Travis County, Texas",42.5,193521.0,ACS 2024,193521.0,,18.0,22.0,G48045300315003,48,453,031500,3,1500000US484530315003,Block Group 3,G5030,S,5066889.0,154848.0,+30.3844383,-097.9306774,12770.631337,5221736.12879,"Block Group 3, Census Tract 315, Travis County, Texas","Block Group 3, Census Tract 315, Travis County, Texas"
484530317003,Block Group 3; Census Tract 317; Travis County; Texas,"Block Group 3, Census Tract 317, Travis County, Texas",38.7,124338.0,ACS 2024,124338.0,,44.0,0.0,G48045300317003,48,453,031700,3,1500000US484530317003,Block Group 3,G5030,S,1423909.0,0.0,+30.1873710,-097.8417464,4941.18863773,1423910.61584,"Block Group 3, Census Tract 317, Travis County, Texas","Block Group 3, Census Tract 317, Travis County, Texas"
484530318003,Block Group 3; Census Tract 318; Travis County; Texas,"Block Group 3, Census Tract 318, Travis County, Texas",37.3,162651.0,ACS 2024,162651.0,,26.0,0.0,G48045300318003,48,453,031800,3,1500000US484530318003,Block Group 3,G5030,S,411947.0,0.0,+30.1768950,-097.8315453,3254.85117004,411948.770456,"Block Group 3, Census Tract 318, Travis County, Texas","Block Group 3, Census Tract 318, Travis County, Texas"
484530319003,Block Group 3; Census Tract 319; Travis County; Texas,"Block Group 3, Census Tract 319, Travis County, Texas",42.6,90755.0,ACS 2024,90755.0,,107.0,183.0,G48045300319003,48,453,031900,3,1500000US484530319003,Block Group 3,G5030,S,1612758.0,0.0,+30.1700246,-097.8332755,5810.11036012,1612757.09194,"Block Group 3, Census Tract 319, Travis County, Texas","Block Group 3, Census Tract 319, Travis County, Texas"
484530320003,Block Group 3; Census Tract 320; Travis County; Texas,"Block Group 3, Census Tract 320, Travis County, Texas",29.1,76522.0,ACS 2024,76522.0,,20.0,0.0,G48045300320003,48,453,032000,3,1500000US484530320003,Block Group 3,G5030,S,328318.0,0.0,+30.2301875,-097.8327365,2702.21953912,328316.547496,"Block Group 3, Census Tract 320, Travis County, Texas","Block Group 3, Census Tract 320, Travis County, Texas"
484530321003,Block Group 3; Census Tract 321; Travis County; Texas,"Block Group 3, Census Tract 321, Travis County, Texas",33.6,101270.0,ACS 2024,101270.0,,44.0,0.0,G48045300321003,48,453,032100,3,1500000US484530321003,Block Group 3,G5030,S,1169317.0,0.0,+30.2143161,-097.8173585,6344.80841487,1169317.3987,"Block Group 3, Census Tract 321, Travis County, Texas","Block Group 3, Census Tract 321, Travis County, Texas"
484530323003,Block Group 3; Census Tract 323; Travis County; Texas,"Block Group 3, Census Tract 323, Travis County, Texas",29.5,45728.0,ACS 2024,45728.0,,76.0,142.0,G48045300323003,48,453,032300,3,1500000US484530323003,Block Group 3,G5030,S,254276.0,0.0,+30.3544160,-097.7518682,2259.05665147,254276.661806,"Block Group 3, Census Tract 323, Travis County, Texas","Block Group 3, Census Tract 323, Travis County, Texas"
484530325003,Block Group 3; Census Tract 325; Travis County; Texas,"Block Group 3, Census Tract 325, Travis County, Texas",36.7,93642.0,ACS 2024,93642.0,,15.0,102.0,G48045300325003,48,453,032500,3,1500000US484530325003,Block Group 3,G5030,S,718047.0,0.0,+30.4139820,-097.7395123,4443.67686752,718047.168593,"Block Group 3, Census Tract 325, Travis County, Texas","Block Group 3, Census Tract 325, Travis County, Texas"
484530326003,Block Group 3; Census Tract 326; Travis County; Texas,"Block Group 3, Census Tract 326, Travis County, Texas",50.9,250001.0,ACS 2024,250001.0,,4.0,6.0,G48045300326003,48,453,032600,3,1500000US484530326003,Block Group 3,G5030,S,1229162.0,0.0,+30.4083255,-097.7733225,5393.73216686,1229161.35033,"Block Group 3, Census Tract 326, Travis County, Texas","Block Group 3, Census Tract 326, Travis County, Texas"
